   0.0002401         0.98            1            0 3.8682824e-10            0            1
 0.000245025         0.99            1            0 4.1620578e-10            0            1
     0.00025            1            1            0 4.4778952e-10            0            1
 0.000255025         1.01            1            0 4.8174352e-10            0            1
   0.0002601         1.02            1            0 5.1824388e-10            0            1
 0.000265225         1.03            1            0 5.5747968e-10            0            1
   0.0002704         1.04            1            0 5.9965389e-10            0            1
 0.000275625         1.05            1            0 6.449844e-10            0            1
   0.0002809         1.06            1            0 6.937051e-10            0            1
 0.000286225         1.07            1            0 7.4606703e-10            0            1
   0.0002916         1.08            1            0 8.0233966e-10            0            1
 0.000297025         1.09            1            0 8.6281219e-10            0            1
   0.0003025          1.1            1            0 9.2779498e-10            0            1
 0.000308025         1.11            1            0 9.9762115e-10            0            1
   0.0003136         1.12            1            0 1.0726481e-09            0            1
 0.000319225         1.13            1            0 1.1532595e-09            0            1
   0.0003249         1.14            1            0 1.2398669e-09            0            1
 0.000330625         1.15            1            0 1.3329118e-09            0            1
   0.0003364         1.16            1            0 1.4328683e-09            0            1
 0.000342225         1.17            1            0 1.5402446e-09            0            1
   0.0003481         1.18            1            0 1.6555861e-09            0            1
 0.000354025         1.19            1            0 1.7794781e-09            0            1
     0.00036          1.2            1            0 1.9125481e-09            0            1
 0.000366025         1.21            1            0 2.0554696e-09            0            1
   0.0003721         1.22            1            0 2.2089647e-09            0            1
 0.000378225         1.23            1            0 2.3738083e-09            0            1
   0.0003844         1.24            1            0 2.5508313e-09            0            1
 0.000390625         1.25            1            0 2.7409249e-09            0            1
   0.0003969         1.26            1            0 2.945045e-09            0            1
 0.000403225         1.27            1            0 3.1642165e-09            0            1
   0.0004096         1.28            1            0 3.3995388e-09            0            1
 0.000416025         1.29            1            0 3.6521907e-09            0            1
   0.0004225          1.3            1            0 3.9234363e-09            0            1
 0.000429025         1.31            1            0 4.214631e-09            0            1
   0.0004356         1.32            1            0 4.5272282e-09            0            1
 0.000442225         1.33            1            0 4.8627859e-09            0            1
   0.0004489         1.34   0.99999999            0 5.2229748e-09            0            1
 0.000455625         1.35   0.99999999            0 5.609586e-09            0            1
   0.0004624         1.36   0.99999999            0 6.0245395e-09            0            1
 0.000469225         1.37   0.99999999            0 6.4698937e-09            0            1
   0.0004761         1.38   0.99999999            0 6.947855e-09            0            1
 0.000483025         1.39   0.99999999            0 7.4607884e-09            0            1
     0.00049          1.4   0.99999999            0 8.0112291e-09            0            1
 0.000497025         1.41   0.99999999            0 8.6018942e-09            0            1
   0.0005041         1.42   0.99999999            0 9.2356958e-09            0            1
 0.000511225         1.43   0.99999999            0 9.9157549e-09            0            1
   0.0005184         1.44   0.99999999            0 1.0645416e-08            0            1
 0.000525625         1.45   0.99999999            0 1.1428265e-08            0            1
   0.0005329         1.46   0.99999999            0 1.2268141e-08            0            1
 0.000540225         1.47   0.99999999            0 1.3169161e-08            0            1
   0.0005476         1.48   0.99999999            0 1.4135735e-08            0            1
 0.000555025         1.49   0.99999998            0 1.5172589e-08            0            1
   0.0005625          1.5   0.99999998            0 1.6284785e-08            0            1
 0.000570025         1.51   0.99999998            0 1.7477747e-08            0            1
   0.0005776         1.52   0.99999998            0 1.8757288e-08            0            1
 0.000585225         1.53   0.99999998            0 2.0129632e-08            0            1
   0.0005929         1.54   0.99999998            0 2.160145e-08            0            1
 0.000600625         1.55   0.99999998            0 2.3179884e-08            0            1
   0.0006084         1.56   0.99999998            0 2.4872587e-08            0            1
 0.000616225         1.57   0.99999997            0 2.6687756e-08            0            1
   0.0006241         1.58   0.99999997            0 2.8634171e-08            0            1
 0.000632025         1.59   0.99999997            0 3.0721234e-08            0            1
     0.00064          1.6   0.99999997            0 3.2959016e-08            0            1
 0.000648025         1.61   0.99999996            0 3.5358301e-08            0            1
   0.0006561         1.62   0.99999996            0 3.793064e-08            0            1
 0.000664225         1.63   0.99999996            0 4.0688401e-08            0            1
   0.0006724         1.64   0.99999996            0 4.3644828e-08            0            1
 0.000680625         1.65   0.99999995            0 4.6814102e-08            0            1
   0.0006889         1.66   0.99999995            0 5.0211408e-08            0            1
 0.000697225         1.67   0.99999995            0 5.3853004e-08            0            1
   0.0007056         1.68   0.99999994            0 5.7756297e-08            0            1
 0.000714025         1.69   0.99999994            0 6.1939921e-08            0            1
   0.0007225          1.7   0.99999993            0 6.6423828e-08            0            1
 0.000731025         1.71   0.99999993            0 7.1229374e-08            0            1
   0.0007396         1.72   0.99999992            0 7.6379421e-08            0            1
 0.000748225         1.73   0.99999992            0 8.1898442e-08            0            1
   0.0007569         1.74   0.99999991            0 8.781263e-08            0            1
 0.000765625         1.75   0.99999991            0 9.4150022e-08            0            1
   0.0007744         1.76    0.9999999            0 1.0094063e-07            0            1
 0.000783225         1.77   0.99999989            0 1.0821655e-07            0            1
   0.0007921         1.78   0.99999988            0 1.1601218e-07            0            1
 0.000801025         1.79   0.99999988            0 1.2436428e-07            0            1
     0.00081          1.8   0.99999987            0 1.3331221e-07            0            1
 0.000819025         1.81   0.99999986            0 1.4289809e-07            0            1
   0.0008281         1.82   0.99999985            0 1.5316699e-07            0            1
 0.000837225         1.83   0.99999984            0 1.6416712e-07            0            1
   0.0008464         1.84   0.99999982            0 1.7595006e-07            0            1
 0.000855625         1.85   0.99999981            0 1.8857101e-07            0            1
   0.0008649         1.86    0.9999998            0 2.0208902e-07            0            1
 0.000874225         1.87   0.99999978            0 2.1656725e-07            0            1
   0.0008836         1.88   0.99999977            0 2.3207328e-07            0            1
 0.000893025         1.89   0.99999975            0 2.4867937e-07            0            1
   0.0009025          1.9   0.99999973            0 2.6646285e-07            0            1
 0.000912025         1.91   0.99999971            0 2.855064e-07            0            1
   0.0009216         1.92   0.99999969            0 3.0589846e-07            0            1
 0.000931225         1.93   0.99999967            0 3.2773362e-07            0            1
   0.0009409         1.94   0.99999965            0 3.5111303e-07            0            1
 0.000950625         1.95   0.99999962            0 3.7614486e-07            0            1
   0.0009604         1.96    0.9999996            0 4.0294479e-07            0            1
 0.000970225         1.97   0.99999957            0 4.3163651e-07            0            1
   0.0009801         1.98   0.99999954            0 4.6235226e-07            0            1
 0.000990025         1.99    0.9999995            0 4.9523345e-07            0            1
       0.001            2   0.99999947            0 5.3043125e-07            0            1
 0.001010025         2.01   0.99999943            0 5.6810728e-07            0            1
   0.0010201         2.02   0.99999939            0 6.0843431e-07            0            1
 0.001030225         2.03   0.99999935            0 6.5159704e-07            0            1
   0.0010404         2.04    0.9999993            0 6.977929e-07            0            1
 0.001050625         2.05   0.99999925            0 7.4723289e-07            0            1
   0.0010609         2.06    0.9999992            0 8.0014255e-07            0            1
 0.001071225         2.07   0.99999914            0 8.5676294e-07            0            1
   0.0010816         2.08   0.99999908            0 9.1735166e-07            0            1
 0.001092025         2.09   0.99999902            0 9.8218399e-07            0            1
   0.0011025          2.1   0.99999895            0 1.0515541e-06            0            1
 0.001113025         2.11   0.99999887            0 1.1257763e-06            0            1
   0.0011236         2.12   0.99999879            0 1.2051865e-06            0            1
 0.001134225         2.13   0.99999871            0 1.2901435e-06            0            1
   0.0011449         2.14   0.99999862            0 1.3810306e-06            0            1
 0.001155625         2.15   0.99999852            0 1.4782574e-06            0            1
   0.0011664         2.16   0.99999842            0 1.5822614e-06            0            1
 0.001177225         2.17   0.99999831            0 1.6935098e-06            0            1
   0.0011881         2.18   0.99999819            0 1.8125018e-06            0            1
 0.001199025         2.19   0.99999806            0 1.9397705e-06            0            1
     0.00121          2.2   0.99999792            0 2.0758853e-06            0            1
 0.001221025         2.21   0.99999778            0 2.2214541e-06            0            1
   0.0012321         2.22   0.99999762            0 2.3771262e-06            0            1
 0.001243225         2.23   0.99999746            0 2.5435949e-06            0            1
   0.0012544         2.24   0.99999728            0 2.7216005e-06            0            1
 0.001265625         2.25   0.99999709            0 2.9119333e-06            0            1
   0.0012769         2.26   0.99999688            0 3.115437e-06            0            1
 0.001288225         2.27   0.99999667            0 3.3330124e-06            0            1
   0.0012996         2.28   0.99999643            0 3.565621e-06            0            1
 0.001311025         2.29   0.99999619            0 3.814289e-06            0            1
   0.0013225          2.3   0.99999592            0 4.080112e-06            0            1
 0.001334025         2.31   0.99999564            0 4.3642588e-06            0            1
   0.0013456         2.32   0.99999533            0 4.6679772e-06            0            1
 0.001357225         2.33   0.99999501            0 4.9925985e-06            0            1
   0.0013689         2.34   0.99999466            0 5.3395431e-06            0            1
 0.001380625         2.35   0.99999429            0 5.7103268e-06            0            1
   0.0013924         2.36   0.99999389            0 6.1065665e-06            0            1
 0.001404225         2.37   0.99999347            0 6.5299875e-06            0            1
   0.0014161         2.38   0.99999302            0 6.9824298e-06            0            1
 0.001428025         2.39   0.99999253            0 7.4658562e-06            0            1
     0.00144          2.4   0.99999202            0 7.9823603e-06            0            1
 0.001452025         2.41   0.99999147            0 8.5341747e-06            0            1
   0.0014641         2.42   0.99999088            0 9.1236804e-06            0            1
 0.001476225         2.43   0.99999025            0 9.7534162e-06            0            1
   0.0014884         2.44   0.99998957            0 1.0426089e-05            0            1
 0.001500625         2.45   0.99998886            0 1.1144585e-05            0            1
   0.0015129         2.46   0.99998809            0 1.1911981e-05            0            1
 0.001525225         2.47   0.99998727            0 1.2731557e-05            0            1
   0.0015376         2.48   0.99998639            0 1.3606809e-05            0            1
 0.001550025         2.49   0.99998546            0 1.4541462e-05            0            1
   0.0015625          2.5   0.99998446            0 1.5539488e-05            0            1
 0.001575025         2.51   0.99998339            0 1.6605117e-05            0            1
   0.0015876         2.52   0.99998226            0 1.7742859e-05            0            1
 0.001600225         2.53   0.99998104            0 1.8957517e-05            0            1
   0.0016129         2.54   0.99997975            0 2.0254208e-05            0            1
 0.001625625         2.55   0.99997836            0 2.1638385e-05            0            1
   0.0016384         2.56   0.99997688            0 2.3115852e-05            0            1
 0.001651225         2.57   0.99997531            0 2.4692796e-05            0            1
   0.0016641         2.58   0.99997362            0 2.6375801e-05            0            1
 0.001677025         2.59   0.99997183            0 2.8171881e-05            0            1
     0.00169          2.6   0.99996991            0 3.0088503e-05            0            1
 0.001703025         2.61   0.99996787            0 3.2133615e-05            0            1
   0.0017161         2.62   0.99996568            0 3.4315682e-05            0            1
 0.001729225         2.63   0.99996336            0 3.664371e-05            0            1
   0.0017424         2.64   0.99996087            0 3.9127287e-05            0            1
 0.001755625         2.65   0.99995822            0 4.1776616e-05            0            1
   0.0017689         2.66    0.9999554            0 4.4602553e-05            0            1
 0.001782225         2.67   0.99995238            0 4.761665e-05            0            1
   0.0017956         2.68   0.99994917            0 5.0831197e-05            0            1
 0.001809025         2.69   0.99994574            0 5.4259264e-05            0            1
   0.0018225          2.7   0.99994209            0 5.7914757e-05            0            1
 0.001836025         2.71   0.99993819            0 6.1812464e-05            0            1
   0.0018496         2.72   0.99993403            0 6.5968109e-05            0            1
 0.001863225         2.73    0.9999296            0 7.0398413e-05            0            1
   0.0018769         2.74   0.99992488            0 7.5121149e-05            0            1
 0.001890625         2.75   0.99991984            0 8.0155216e-05            0            1
   0.0019044         2.76   0.99991448            0 8.5520696e-05            0            1
 0.001918225         2.77   0.99990876            0 9.1238934e-05            0            1
   0.0019321         2.78   0.99990267            0 9.7332611e-05            0            1
 0.001946025         2.79   0.99989617            0 0.00010382583            0            1
     0.00196          2.8   0.99988926            0 0.00011074418            0            1
 0.001974025         2.81   0.99988189            0 0.00011811488            0            1
   0.0019881         2.82   0.99987403            0 0.00012596679            0            1
 0.002002225         2.83   0.99986567            0 0.00013433059            0            1
   0.0020164         2.84   0.99985676            0 0.00014323885            0            1
 0.002030625         2.85   0.99984727            0 0.00015272615            0            1
   0.0020449         2.86   0.99983717            0 0.00016282919            0            1
 0.002059225         2.87   0.99982641            0 0.00017358693            0            1
   0.0020736         2.88   0.99981496            0 0.0001850407            0            1
 0.002088025         2.89   0.99980277            0 0.00019723437            0            1
   0.0021025          2.9   0.99978979            0 0.00021021449            0            1
 0.002117025         2.91   0.99977597            0 0.00022403041            0            1
   0.0021316         2.92   0.99976127            0 0.00023873449            0            1
 0.002146225         2.93   0.99974562            0 0.00025438226            0            1
   0.0021609         2.94   0.99972897            0 0.00027103258            0            1
 0.002175625         2.95   0.99971125            0 0.00028874786            0            1
   0.0021904         2.96   0.99969241            0 0.00030759424            0            1
 0.002205225         2.97   0.99967236            0 0.00032764183            0            1
   0.0022201         2.98   0.99965104            0 0.0003489649            0            1
 0.002235025         2.99   0.99962836            0 0.00037164216            0            1
     0.00225            3   0.99960424            0 0.00039575696            0            1
 0.002265025         3.01    0.9995786            0 0.00042139758            0            1
   0.0022801         3.02   0.99955134            0 0.0004486575            0            1
 0.002295225         3.03   0.99952236            0 0.0004776357            0            1
   0.0023104         3.04   0.99949156            0 0.00050843693            0            1
 0.002325625         3.05   0.99945883            0 0.00054117207            0            1
   0.0023409         3.06   0.99942404            0 0.00057595844            0            1
 0.002356225         3.07   0.99938708            0 0.00061292016            0            1
   0.0023716         3.08   0.99934781            0 0.00065218851            0            1
 0.002387025         3.09    0.9993061            0 0.00069390233            0            1
   0.0024025          3.1   0.99926179            0 0.00073820842            0            1
 0.002418025         3.11   0.99921474            0 0.00078526198            0            1
   0.0024336         3.12   0.99916477            0 0.00083522703            0            1
 0.002449225         3.13   0.99911172            0 0.0008882769            0            1
   0.0024649         3.14   0.99905541            0 0.00094459471            0            1
 0.002480625         3.15   0.99899563            0 0.0010043739            0            1
   0.0024964         3.16   0.99893218            0 0.0010678187            0            1
 0.002512225         3.17   0.99886486            0 0.0011351448            0            1
   0.0025281         3.18   0.99879342            0 0.0012065799            0            1
 0.002544025         3.19   0.99871764            0 0.0012823643            0            1
     0.00256          3.2   0.99863725            0 0.0013627514            0            1
 0.002576025         3.21   0.99855199            0 0.0014480087            0            1
   0.0025921         3.22   0.99846158            0 0.0015384183            0            1
 0.002608225         3.23   0.99836572            0 0.0016342776            0            1
   0.0026244         3.24    0.9982641            0 0.0017358999            0            1
 0.002640625         3.25   0.99815638            0 0.0018436158            0            1
   0.0026569         3.26   0.99804223            0 0.0019577733            0            1
 0.002673225         3.27   0.99792126            0 0.0020787391            0            1
   0.0026896         3.28    0.9977931            0 0.0022068993            0            1
 0.002706025         3.29   0.99765734            0 0.0023426604            0            1
   0.0027225          3.3   0.99751355            0 0.0024864503            0            1
 0.002739025         3.31   0.99736128            0 0.0026387192            0            1
   0.0027556         3.32   0.99720006            0 0.0027999407            0            1
 0.002772225         3.33   0.99702939            0 0.0029706129            0            1
   0.0027889         3.34   0.99684874            0 0.0031512594            0            1
 0.002805625         3.35   0.99665757            0 0.0033424304            0            1
   0.0028224         3.36    0.9964553            0 0.0035447042            0            1
 0.002839225         3.37   0.99624131            0 0.0037586881            0            1
   0.0028561         3.38   0.99601498            0   0.00398502            0            1
 0.002873025         3.39   0.99577563            0  0.004224369            0            1
     0.00289          3.4   0.99552256            0 0.0044774378            0            1
 0.002907025         3.41   0.99525504            0 0.0047449632            0            1
   0.0029241         3.42   0.99497228            0 0.0050277178            0            1
 0.002941225         3.43   0.99467349            0 0.0053265116            0            1
   0.0029584         3.44   0.99435781            0 0.0056421933            0            1
 0.002975625         3.45   0.99402435            0  0.005975652            0            1
   0.0029929         3.46   0.99367218            0 0.0063278184            0            1
 0.003010225         3.47   0.99330033            0 0.0066996668            0            1
   0.0030276         3.48   0.99290778            0 0.0070922167            0            1
