     2.5e-08         0.01   0.93255699            0  0.067457153            0    1.0000141
       1e-07         0.02   0.86966253            0    0.1303648            0    1.0000273
    2.25e-07         0.03   0.81100984            0   0.18902978            0    1.0000396
       4e-07         0.04   0.75631286            0   0.24373823            0    1.0000511
    6.25e-07         0.05   0.70530479            0     0.294757            0    1.0000618
       9e-07         0.06   0.65773683            0   0.34233492            0    1.0000718
   1.225e-06         0.07   0.61337698            0   0.38670408            0    1.0000811
     1.6e-06         0.08   0.57200887            0   0.42808086            0    1.0000897
   2.025e-06         0.09   0.53343073            0   0.46666708            0    1.0000978
     2.5e-06          0.1   0.49745441            0   0.50265095            0    1.0001054
   3.025e-06         0.11   0.46390442            0   0.53620797            0    1.0001124
     3.6e-06         0.12   0.43261713            0   0.56750182            0     1.000119
   4.225e-06         0.13   0.40343995            0   0.59668512            0    1.0001251
     4.9e-06         0.14   0.37623056            0   0.62390021            0    1.0001308
   5.625e-06         0.15   0.35085626            0   0.64927984            0    1.0001361
     6.4e-06         0.16   0.32719328            0   0.67294778            0    1.0001411
   7.225e-06         0.17   0.30512621            0   0.69501947            0    1.0001457
     8.1e-06         0.18   0.28454742            0   0.71560258            0      1.00015
   9.025e-06         0.19   0.26535654            0   0.73479748            0     1.000154
       1e-05          0.2   0.24745997            0   0.75269781            0    1.0001578
  1.1025e-05         0.21   0.23077041            0   0.76939087            0    1.0001613
    1.21e-05         0.22   0.21520647            0   0.78495808            0    1.0001645
  1.3225e-05         0.23   0.20069223            0   0.79947537            0    1.0001676
    1.44e-05         0.24   0.18715689            0   0.81301354            0    1.0001704
  1.5625e-05         0.25   0.17453444            0   0.82563864            0    1.0001731
    1.69e-05         0.26   0.16276331            0   0.83741224            0    1.0001755
  1.8225e-05         0.27   0.15178608            0   0.84839177            0    1.0001779
    1.96e-05         0.28   0.14154922            0   0.85863078            0      1.00018
  2.1025e-05         0.29   0.13200278            0   0.86817923            0     1.000182
    2.25e-05          0.3   0.12310021            0   0.87708367            0    1.0001839
  2.4025e-05         0.31   0.11479807            0   0.88538755            0    1.0001856
    2.56e-05         0.32   0.10705588            0   0.89313136            0    1.0001872
  2.7225e-05         0.33  0.099835871            0   0.90035289            0    1.0001888
    2.89e-05         0.34  0.093102818            0   0.90708736            0    1.0001902
  3.0625e-05         0.35  0.086823882            0   0.91336762            0    1.0001915
    3.24e-05         0.36  0.080968436            0   0.91922429            0    1.0001927
  3.4225e-05         0.37  0.075507918            0   0.92468596            0    1.0001939
